id,nama,kabupaten,rating,total_review,kategori,highlights,price_range,best_time,link,lat,lng,yt_link_1,yt_link_2,yt_link_3,tiktok_link_1_x,tiktok_link_2_x,tiktok_link_3_x,reels_link_1,reels_link_2,reels_link_3,Top Menu,Promo,GoFood_Link,GrabFood_Link,tiktok_link_1_y,tiktok_link_2_y,tiktok_link_3_y,tiktok_link_1,tiktok_link_2,tiktok_link_3,context_text
186,Warung Sri,Jembrana,4.1,613,Family Friendly | Budget Friendly,"['harga', 'harga', 'ayam bakar', 'masakannya', 'sambal', 'negara']",Rp 15–50k,Lunch jam 11am–2pm,"https://www.google.com/maps/place/Warung+Sri/@-8.3434455,114.4720147,12z/data=!4m10!1m2!2m1!1sKuliner+Jembrana+Negara!3m6!1s0x2dd1621d2d9968fd:0x75bda2483bea385b!8m2!3d-8.3565051!4d114.6215542!15sChdLdWxpbmVyIEplbWJyYW5hIE5lZ2FyYVoZIhdrdWxpbmVyIGplbWJyYW5hIG5lZ2FyYZIBCnJlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTXhjWFV6U3paM1JSQULgAQD6AQQIABAs!16s%2Fg%2F1hm1zf12w?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",-8.3565051,114.6215542,https://www.youtube.com/watch?v=1-tTNwiIEQY,https://www.youtube.com/shorts/qaqXiwjlZSk,https://www.youtube.com/watch?v=AgfjzwMnJP8,,,,https://www.instagram.com/p/BgXjuDPA4_k/,,,"Nasi Kuning, Sego Gudeg Ku, Kuning 1, Nasi Kuning, Nasi Gurih",,https://gofood.co.id/bali/restaurant/warung-ibu-sri-denpasar-61957972-3df8-47d2-8390-0a8c2977d28b,https://food.grab.com/id/id/restaurants?search=Sri&support-deeplink=true&searchParameter=Warung%20Sri&lng=id,,,,,,,"Warung Sri di Jembrana Kategori: Family Friendly | Budget Friendly Highlights: ['harga', 'harga', 'ayam bakar', 'masakannya', 'sambal', 'negara'] Menu Populer: Nasi Kuning, Sego Gudeg Ku, Kuning 1, Nasi Kuning, Nasi Gurih"
187,Izzy Resto Negara,Jembrana,4.1,509,Budget Friendly,"['harga', 'panas', 'pesan', 'standar', 'pelayanan', 'motor']",Rp 15–50k,Lunch atau dinner,"https://www.google.com/maps/place/Izzy+Resto+Negara/@-8.3434455,114.4720147,12z/data=!4m10!1m2!2m1!1sKuliner+Jembrana+Negara!3m6!1s0x2dd16325b8ca6e4f:0x95599d896d0e3c6e!8m2!3d-8.3611932!4d114.6327574!15sChdLdWxpbmVyIEplbWJyYW5hIE5lZ2FyYVoZIhdrdWxpbmVyIGplbWJyYW5hIG5lZ2FyYZIBCnJlc3RhdXJhbnSaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnBqTUZNd1ZrVmliRkpGV1d0bmRGcHVhREpqVjBsNVRta3dkMkl6WXhBQuABAPoBBAgAED4!16s%2Fg%2F11qq2s5z3k?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",-8.3611932,114.6327574,https://www.youtube.com/watch?v=VxK099TIGV8,https://www.youtube.com/watch?v=PRAtDq0-AJ4,https://www.youtube.com/watch?v=4EwVtg-HkuM,,,,https://www.instagram.com/p/Cfyxo8EhIa_/,https://www.instagram.com/p/CffehJeBxsA/,https://www.instagram.com/p/CeYOu9XrPsc/,"Bunny Fries Rice, Dolphin Fried Rice, Plane Fries Rice, Sun Flower Fried Rice, Kids Burger",,https://gofood.co.id/bali/restaurant/izzy-resto-ngurah-rai-93d7cec0-5ea5-44ea-9039-589823330304,https://food.grab.com/id/id/restaurant/izzy-resto-dauhwaru-delivery/6-C2MDTFBBGBUWKE?,,,,,,,"Izzy Resto Negara di Jembrana Kategori: Budget Friendly Highlights: ['harga', 'panas', 'pesan', 'standar', 'pelayanan', 'motor'] Menu Populer: Bunny Fries Rice, Dolphin Fried Rice, Plane Fries Rice, Sun Flower Fried Rice, Kids Burger"
188,Rumah Makan Bidadari ᬭᬸᬫᬄᬫᬓᬦ᭄ᬩᬶᬤᬤᬭᬶ᭟,Jembrana,4.1,5741,Budget Friendly,"['harga', 'travel', 'prasmanan', 'bus', 'rest area', 'wisata']",Rp 15–50k,Lunch atau dinner,"https://www.google.com/maps/place/Rumah+Makan+Bidadari+%E1%AC%AD%E1%AC%B8%E1%AC%AB%E1%AC%84%E1%AC%AB%E1%AC%93%E1%AC%A6%E1%AD%84%E1%AC%A9%E1%AC%B6%E1%AC%A4%E1%AC%A4%E1%AC%AD%E1%AC%B6%E1%AD%9F/@-8.3434455,114.4720147,12z/data=!4m10!1m2!2m1!1sKuliner+Jembrana+Negara!3m6!1s0x2dd1604b54b1712b:0x87529175c06420f5!8m2!3d-8.344954!4d114.5714629!15sChdLdWxpbmVyIEplbWJyYW5hIE5lZ2FyYVoZIhdrdWxpbmVyIGplbWJyYW5hIG5lZ2FyYZIBFWluZG9uZXNpYW5fcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VST2RHWkhSSE4zUlJBQuABAPoBBAgAEEE!16s%2Fg%2F11b7q9p4rj?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",-8.344954,114.5714629,https://www.youtube.com/shorts/d0JT9EcezgU,https://www.youtube.com/shorts/zhDa_rG4PeE,https://www.youtube.com/shorts/4cn7J3kKqnU,,,,,,,,,,https://food.grab.com/id/id/restaurants?search=Bidadari&support-deeplink=true&searchParameter=Rumah%20Makan%20Bidadari%20%E1%AC%AD%E1%AC%B8%E1%AC%AB%E1%AC%84%E1%AC%AB%E1%AC%93%E1%AC%A6%E1%AD%84%E1%AC%A9%E1%AC%B6%E1%AC%A4%E1%AC%A4%E1%AC%AD%E1%AC%B6%E1%AD%9F&lng=id,https://www.tiktok.com/@buitenzorg57/video/7600378093101944082,https://www.tiktok.com/@buitenzorg57/video/7605935433570209031,https://www.tiktok.com/@nhyschatzie/video/7520097580349492486,,,,"Rumah Makan Bidadari ᬭᬸᬫᬄᬫᬓᬦ᭄ᬩᬶᬤᬤᬭᬶ᭟ di Jembrana Kategori: Budget Friendly Highlights: ['harga', 'travel', 'prasmanan', 'bus', 'rest area', 'wisata'] Menu Populer: nan"
189,Panggung Kuliner Muara Indah,Jembrana,4.1,143,Sunset & View | Family Friendly | Budget Friendly,"['harga', 'pantai', 'pelayanan', 'harga', 'pemandangan', 'luas']",Rp 15–50k,Sunset jam 5–7pm,"https://www.google.com/maps/place/Panggung+Kuliner+Muara+Indah/@-8.3434455,114.4720147,12z/data=!4m10!1m2!2m1!1sKuliner+Jembrana+Negara!3m6!1s0x2dd3df792b68a78b:0x73ee9fa3f14cce03!8m2!3d-8.4008841!4d114.6015527!15sChdLdWxpbmVyIEplbWJyYW5hIE5lZ2FyYVoZIhdrdWxpbmVyIGplbWJyYW5hIG5lZ2FyYZIBEnNlYWZvb2RfcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VNdFowMVFTalZuUlJBQuABAPoBBAgAEDU!16s%2Fg%2F11pz4ysf96?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",-8.4008841,114.6015527,https://www.youtube.com/watch?v=XY9BsZamRp8,https://www.youtube.com/shorts/2sxsACHNkQE,https://www.youtube.com/watch?v=iqpKiY6xzuc,,,,,,,,,,https://food.grab.com/id/id/restaurants?search=Muara%20Indah&support-deeplink=true&searchParameter=Panggung%20Kuliner%20Muara%20Indah&lng=id,https://www.tiktok.com/@polresjembrana/video/7338367456630607110,https://www.tiktok.com/@alzaynkayl/video/7613001155899264274,https://www.tiktok.com/@evimamajegeg6/video/7305666429674687749,,,,"Panggung Kuliner Muara Indah di Jembrana Kategori: Sunset & View | Family Friendly | Budget Friendly Highlights: ['harga', 'pantai', 'pelayanan', 'harga', 'pemandangan', 'luas'] Menu Populer: nan"
190,De Jukung Cafe,Jembrana,4.1,502,Budget Friendly,"['harga', 'pizza', 'fish and chips', 'milkshake', 'nasi goreng', 'katsu']",Rp 15–50k,Lunch atau dinner,"https://www.google.com/maps/place/De+Jukung+Cafe/@-8.4176102,114.654304,12z/data=!4m10!1m2!2m1!1sKuliner+Jembrana+Negara!3m6!1s0x2dd3d6a0568334d9:0xde758876b329853c!8m2!3d-8.4176102!4d114.8067393!15sChdLdWxpbmVyIEplbWJyYW5hIE5lZ2FyYVoZIhdrdWxpbmVyIGplbWJyYW5hIG5lZ2FyYZIBFWluZG9uZXNpYW5fcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOa2IwOTJiRkZCRUFF4AEA-gEECAAQNw!16s%2Fg%2F11csrkcn0g?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",-8.4176102,114.8067393,,,,,,,,,,,,,https://food.grab.com/id/id/restaurants?search=De%20Jukung&support-deeplink=true&searchParameter=De%20Jukung%20Cafe&lng=id,https://www.tiktok.com/@dejukungcafe.mede/video/7636395863094430984,https://www.tiktok.com/@musmuslimin00011/video/7585074934238547220,,,,,"De Jukung Cafe di Jembrana Kategori: Budget Friendly Highlights: ['harga', 'pizza', 'fish and chips', 'milkshake', 'nasi goreng', 'katsu'] Menu Populer: nan"
191,Warung makan Jepun,Jembrana,4.1,491,Sunset & View | Budget Friendly,"['harga', 'nasi campur', 'sawah', 'pepes', 'lawar', 'negara']",Rp 15–50k,Sunset jam 5–7pm,"https://www.google.com/maps/place/Warung+makan+Jepun/@-8.3561875,114.4830022,12z/data=!4m10!1m2!2m1!1sKuliner+Jembrana+Negara!3m6!1s0x2dd1620e23aee1b7:0x1f34ba058b957cc2!8m2!3d-8.3561875!4d114.6354375!15sChdLdWxpbmVyIEplbWJyYW5hIE5lZ2FyYVoZIhdrdWxpbmVyIGplbWJyYW5hIG5lZ2FyYZIBE2JhbGluZXNlX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUlNjMjl1Y2psUlJSQULgAQD6AQUIowEQQw!16s%2Fg%2F11bwkqcrns?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",-8.3561875,114.6354375,https://www.youtube.com/watch?v=PQJrWC8m7lA,https://www.youtube.com/shorts/-lVPmPSqDrs,https://www.youtube.com/shorts/ihVQg-TyZ8w,,,,,,,"Cumi Pedas Manis, Udang Pedas Manis, Ayam Bakar, Udang Crispy Maknyos, Manage Consent Preferences",,https://gofood.co.id/bali/restaurant/warung-jepun-bali-2b7eb0d1-b0b0-4f72-a63f-c33cf067da8a,https://food.grab.com/id/id/restaurant/warung-makan-beten-jepun-peguyangan-kaja-delivery/6-C7MXGBTVGGEFEX?,https://www.tiktok.com/@deprianthony/video/7575473627034864916,https://www.tiktok.com/@itsdyahp/video/7614298468948970770,https://www.tiktok.com/@hilusiana/video/7509818592809012486,,,,"Warung makan Jepun di Jembrana Kategori: Sunset & View | Budget Friendly Highlights: ['harga', 'nasi campur', 'sawah', 'pepes', 'lawar', 'negara'] Menu Populer: Cumi Pedas Manis, Udang Pedas Manis, Ayam Bakar, Udang Crispy Maknyos, Manage Consent Preferences"
192,Mie Gacoan Negara,Jembrana,4.1,5876,Family Friendly | Vibrant Nightlife | Budget Friendly,"['harga', 'luas', 'keju', 'kasir', 'level', 'udang']",Rp 15–50k,Malam jam 7pm+,"https://www.google.com/maps/place/Mie+Gacoan+Negara/@-8.3561875,114.4830022,12z/data=!4m10!1m2!2m1!1sKuliner+Jembrana+Negara!3m6!1s0x2dd163111dfa29b5:0x68beb8580223199e!8m2!3d-8.3592079!4d114.6352885!15sChdLdWxpbmVyIEplbWJyYW5hIE5lZ2FyYVoZIhdrdWxpbmVyIGplbWJyYW5hIG5lZ2FyYZIBC25vb2RsZV9zaG9wmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5sZEc5RWJHZEJSUkFC4AEA-gEECAAQPg!16s%2Fg%2F11sqk4r86y?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",-8.3592079,114.6352885,https://www.youtube.com/watch?v=VVB6Z3EVBlA,https://www.youtube.com/shorts/6KEBG_DfIBI,https://www.youtube.com/shorts/DU70_6_daEo,,,,https://www.instagram.com/reels/CeI7fo7pn5I/,,,"COMBAT 2 NEW, COMBAT 3 NEW, GASPOL 1 NEW, GASPOL 2 NEW, GASPOL 3 NEW",,https://gofood.co.id/bali/restaurant/mie-gacoan-negara-26318fcf-77d1-42fe-b366-9aa18a75827e,https://food.grab.com/id/id/restaurant/mie-gacoan-jembrana-delivery/6-C3KXT4CBVKKZVJ?,https://www.tiktok.com/@jajanirit.tiktok/video/7558316958903471372,https://www.tiktok.com/@ceriwismakan/video/7610827496153566465,https://www.tiktok.com/@pecandupromo/video/7606345227422485767,,,,"Mie Gacoan Negara di Jembrana Kategori: Family Friendly | Vibrant Nightlife | Budget Friendly Highlights: ['harga', 'luas', 'keju', 'kasir', 'level', 'udang'] Menu Populer: COMBAT 2 NEW, COMBAT 3 NEW, GASPOL 1 NEW, GASPOL 2 NEW, GASPOL 3 NEW"
193,Rosari Bistro,Jembrana,4.1,486,Budget Friendly,"['harga', 'pelayanan', 'negara', 'lantai', 'bakery', 'kue']",Rp 15–50k,Lunch atau dinner,"https://www.google.com/maps/place/Rosari+Bistro/@-8.3561875,114.4830022,12z/data=!4m10!1m2!2m1!1sKuliner+Jembrana+Negara!3m6!1s0x2dd16369458e691f:0xf26dfe8cb842adb4!8m2!3d-8.3628752!4d114.6200493!15sChdLdWxpbmVyIEplbWJyYW5hIE5lZ2FyYVoZIhdrdWxpbmVyIGplbWJyYW5hIG5lZ2FyYZIBCnJlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUlNiSEJEUlZoUkVBReABAPoBBAgaEDc!16s%2Fg%2F11gbxcm9ks?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",-8.3628752,114.6200493,,,,,,,,,,,,,https://food.grab.com/id/id/restaurants?search=Rosari&support-deeplink=true&searchParameter=Rosari%20Bistro&lng=id,https://www.tiktok.com/@septa.libra/video/7611840159847419154,https://www.tiktok.com/@imel.bsa12/video/7372017256856915205,https://www.tiktok.com/@ambar99_/video/7376973141542702342,,,,"Rosari Bistro di Jembrana Kategori: Budget Friendly Highlights: ['harga', 'pelayanan', 'negara', 'lantai', 'bakery', 'kue'] Menu Populer: nan"
194,Warung Ikan Bakar Kurma Asih (Seafood),Jembrana,4.1,371,Sunset & View | Budget Friendly,"['harga', 'penyu', 'sunset', 'bumbu', 'kerang', 'konservasi']",Rp 15–50k,Sunset jam 5–7pm,"https://www.google.com/maps/place/Warung+Ikan+Bakar+Kurma+Asih+(Seafood)/@-8.3561875,114.4830022,12z/data=!4m10!1m2!2m1!1sKuliner+Jembrana+Negara!3m6!1s0x2dd3dfcb31fd5cd5:0x43ef631106f5b321!8m2!3d-8.4041798!4d114.6096593!15sChdLdWxpbmVyIEplbWJyYW5hIE5lZ2FyYVoZIhdrdWxpbmVyIGplbWJyYW5hIG5lZ2FyYZIBCnJlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUjFiRXBVYmtGUkVBReABAPoBBAgAEEg!16s%2Fg%2F11h28bxppl?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",-8.4041798,114.6096593,https://www.youtube.com/shorts/04FBg8IGU2M,https://www.youtube.com/shorts/k3VoDQDZAy4,https://www.youtube.com/shorts/osyeB5JBaPA,,,,,,,,,,https://food.grab.com/id/id/restaurants?search=Kurma%20Asih%20&support-deeplink=true&searchParameter=Warung%20Ikan%20Bakar%20Kurma%20Asih%20(Seafood)&lng=id,https://www.tiktok.com/@visit.westbali/video/7536456855405579576,https://www.tiktok.com/@balikulinersejati/video/7407392107226238213,https://www.tiktok.com/@wr.kurma_asih/video/7617030390242397461,,,,"Warung Ikan Bakar Kurma Asih (Seafood) di Jembrana Kategori: Sunset & View | Budget Friendly Highlights: ['harga', 'penyu', 'sunset', 'bumbu', 'kerang', 'konservasi'] Menu Populer: nan"
195,LESEHAN IKAN BAKAR MUARA MALANG M2,Jembrana,4.1,71,Sunset & View | Budget Friendly,"['harga', 'pelayanan', 'harga', 'bumbu', 'sawah', 'iga']",Rp 15–50k,Sunset jam 5–7pm,"https://www.google.com/maps/place/LESEHAN+IKAN+BAKAR+MUARA+MALANG+M2/@-8.3561875,114.4830022,12z/data=!4m10!1m2!2m1!1sKuliner+Jembrana+Negara!3m6!1s0x2dd3df349f1e0a25:0x92c7b85f0d19ecf9!8m2!3d-8.3867406!4d114.5929912!15sChdLdWxpbmVyIEplbWJyYW5hIE5lZ2FyYVoZIhdrdWxpbmVyIGplbWJyYW5hIG5lZ2FyYZIBFWlrYW5fYmFrYXJfcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOcWRYSXlSVFZuUlJBQuABAPoBBAgAEDs!16s%2Fg%2F11v5y4yp39?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",-8.3867406,114.5929912,https://www.youtube.com/shorts/s1KWWpeWY88,https://www.youtube.com/shorts/_Kv6d6TRj3M,https://www.youtube.com/shorts/4SlWDMb7744,,,,https://www.instagram.com/reels/C1LxuK8rL04/,,,"Nasi Goreng Ayam, Cap Cay, Paket Ayam Bakar, Paket Ayam Goreng, Ayam Goreng Sambel Terasi",,https://gofood.co.id/bali/restaurant/warung-lesehan-ikan-bakar-316d86b0-b247-4150-a713-89a9ada798b8,https://food.grab.com/id/id/restaurants?search=LESEHAN%20IKAN%20BAKAR%20&support-deeplink=true&searchParameter=LESEHAN%20IKAN%20BAKAR%20MUARA%20MALANG%20M2&lng=id,https://www.tiktok.com/@kulinernegaroa/video/7315661575971589381,https://www.tiktok.com/@muaramalangm2/video/7277597708968283397,https://www.tiktok.com/@muaramalangm2/video/7325321939751292166,,,,"LESEHAN IKAN BAKAR MUARA MALANG M2 di Jembrana Kategori: Sunset & View | Budget Friendly Highlights: ['harga', 'pelayanan', 'harga', 'bumbu', 'sawah', 'iga'] Menu Populer: Nasi Goreng Ayam, Cap Cay, Paket Ayam Bakar, Paket Ayam Goreng, Ayam Goreng Sambel Terasi"
196,WARUNG MAKAN BANYUWANGI,Jembrana,4.1,37,Family Friendly | Budget Friendly,"['harga', 'kambing', 'harga', 'tongseng', 'pinggir jalan', 'luas']",Rp 15–50k,Lunch jam 11am–2pm,"https://www.google.com/maps/place/WARUNG+MAKAN+BANYUWANGI/@-8.3561875,114.4830022,12z/data=!4m10!1m2!2m1!1sKuliner+Jembrana+Negara!3m6!1s0x2dd16178bcee4b1b:0xdfbfeb15a206a27b!8m2!3d-8.3626724!4d114.6188926!15sChdLdWxpbmVyIEplbWJyYW5hIE5lZ2FyYVoZIhdrdWxpbmVyIGplbWJyYW5hIG5lZ2FyYZIBFWluZG9uZXNpYW5fcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSTWVXRTNRM1pSUlJBQuABAPoBBAgAECU!16s%2Fg%2F11tms016mj?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",-8.3626724,114.6188926,https://www.youtube.com/shorts/3tCMnLjJOGQ,https://www.youtube.com/shorts/8iCpsLwxce0,https://www.youtube.com/shorts/T1-f6Zqmqgc,,,,https://www.instagram.com/p/DW2ggwVD4LM/,https://www.instagram.com/p/DWxRnpijgd0/,https://www.instagram.com/p/DWP8qDlEud2/,"ayam geprek pedas, lalapan lele goreng, ayam panggang extra pedas, ayam geprek pedas, lalapan lele goreng",,https://gofood.co.id/bali/restaurant/warung-makan-banyuwangi-d5d62f48-0dfd-4580-a216-ffa80ffffd29,https://food.grab.com/id/id/restaurant/rumah-makan-banyuwangi-lelateng-delivery/6-C32CEXDVJRKVGN?,https://www.tiktok.com/@recomenbyveya/video/7595172046422674696,https://www.tiktok.com/@windaowner_/video/7566137595361561876,https://www.tiktok.com/@nomnombali/video/7554364254468558087,,,,"WARUNG MAKAN BANYUWANGI di Jembrana Kategori: Family Friendly | Budget Friendly Highlights: ['harga', 'kambing', 'harga', 'tongseng', 'pinggir jalan', 'luas'] Menu Populer: ayam geprek pedas, lalapan lele goreng, ayam panggang extra pedas, ayam geprek pedas, lalapan lele goreng"
197,Warung Negaroa Mujair Nyatnyat & Bakar,Jembrana,4.1,351,Sunset & View | Family Friendly | Budget Friendly,"['harga', 'sawah', 'luas', 'ikan', 'bumbu', 'pelayanan']",Rp 15–50k,Sunset jam 5–7pm,"https://www.google.com/maps/place/Warung+Negaroa+Mujair+Nyatnyat+%26+Bakar/@-8.4012757,114.6180975,12z/data=!4m10!1m2!2m1!1sKuliner+Jembrana+Negara!3m6!1s0x2dd3d7a45cfdbb09:0x46c5b23f2808bbe7!8m2!3d-8.4012757!4d114.7705328!15sChdLdWxpbmVyIEplbWJyYW5hIE5lZ2FyYVoZIhdrdWxpbmVyIGplbWJyYW5hIG5lZ2FyYZIBCnJlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTjROVGg2ZUhkblJSQULgAQD6AQQIABBE!16s%2Fg%2F11kwh143_0?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",-8.4012757,114.7705328,https://www.youtube.com/watch?v=QalbKIUj_oY,https://www.youtube.com/watch?v=8l4ng9AlXkU,https://www.youtube.com/shorts/exdDiWNG6KY,,,,,,,,,,https://food.grab.com/id/id/restaurant/rumah-makan-banyuwangi-lelateng-delivery/6-C32CEXDVJRKVGN?,https://www.tiktok.com/@warungnegaroa/video/7400241813476429061,https://www.tiktok.com/@warungnegaroa/video/7383241392203517190,https://www.tiktok.com/@warungnegaroa/video/7123768635973274906,,,,"Warung Negaroa Mujair Nyatnyat & Bakar di Jembrana Kategori: Sunset & View | Family Friendly | Budget Friendly Highlights: ['harga', 'sawah', 'luas', 'ikan', 'bumbu', 'pelayanan'] Menu Populer: nan"
198,Warung tungku mbak Legi,Jembrana,4.1,43,Budget Friendly,"['harga', 'harga', 'nasi goreng', 'mie']",Rp 15–50k,Lunch atau dinner,"https://www.google.com/maps/place/Warung+tungku+mbak+Legi/@-8.3531353,114.477818,12z/data=!4m10!1m2!2m1!1sKuliner+Jembrana+Negara!3m6!1s0x2dd163a222952c5d:0x890b30d0a6ed81b7!8m2!3d-8.3531353!4d114.6302533!15sChdLdWxpbmVyIEplbWJyYW5hIE5lZ2FyYVoZIhdrdWxpbmVyIGplbWJyYW5hIG5lZ2FyYZIBCnJlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTnFkRTE2T0Y5blJSQULgAQD6AQQIABAd!16s%2Fg%2F11lgv1sqj5?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",-8.3531353,114.6302533,https://www.youtube.com/shorts/mdJnDNs7CHQ,https://www.youtube.com/shorts/ZX_clfP2MWI,https://www.youtube.com/watch?v=u-AGq6_KkzQ,,,,,,,"Bakmie Goreng Ayam, Nasgor Special, Nasi Goreng Mawut, Cah Sayur Ijo, Bakmie Goreng Ayam",,https://gofood.co.id/bali/restaurant/tungku-mbak-legi-jalak-putih-7d15378f-7be8-4948-ad57-9b2780618211,https://food.grab.com/id/id/restaurant/tungku-mbak-legi-pendem-delivery/6-C3XKC6EDGYADG6?,https://www.tiktok.com/@shiintaa.naa/video/7637003869666413845,https://www.tiktok.com/@dhianka74/video/7552311393907707144,,,,,"Warung tungku mbak Legi di Jembrana Kategori: Budget Friendly Highlights: ['harga', 'harga', 'nasi goreng', 'mie'] Menu Populer: Bakmie Goreng Ayam, Nasgor Special, Nasi Goreng Mawut, Cah Sayur Ijo, Bakmie Goreng Ayam"
199,Lesehan Kreteg Nyirang,Jembrana,4.1,156,Sunset & View | Budget Friendly,"['harga', 'sawah', 'harga', 'sambal', 'ikan bakar', 'ayam bakar']",Rp 15–50k,Sunset jam 5–7pm,"https://www.google.com/maps/place/Lesehan+Kreteg+Nyirang/@-8.3531353,114.477818,12z/data=!4m10!1m2!2m1!1sKuliner+Jembrana+Negara!3m6!1s0x2dd1617340733e33:0xc3166710e779580f!8m2!3d-8.3572831!4d114.6042982!15sChdLdWxpbmVyIEplbWJyYW5hIE5lZ2FyYVoZIhdrdWxpbmVyIGplbWJyYW5hIG5lZ2FyYZIBCnJlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTjFheloyTjJabkVBReABAPoBBAgAECk!16s%2Fg%2F11f66qmvpy?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",-8.3572831,114.6042982,https://www.youtube.com/watch?v=V1uKbb009Zk,,,,,,,,,,,,https://food.grab.com/id/id/restaurants?search=Kreteg%20Nyirang&support-deeplink=true&searchParameter=Lesehan%20Kreteg%20Nyirang&lng=id,https://www.tiktok.com/@cak_imim/video/7543284236351065349,https://www.tiktok.com/@gu.boy.ba/video/7584754790358469909,,,,,"Lesehan Kreteg Nyirang di Jembrana Kategori: Sunset & View | Budget Friendly Highlights: ['harga', 'sawah', 'harga', 'sambal', 'ikan bakar', 'ayam bakar'] Menu Populer: nan"
200,BETEN POH FOOD & COFFEE,Jembrana,4.1,235,Budget Friendly,"['harga', 'harga', 'ayam kampung', 'pelayanan', 'cafe', 'enak']",Rp 15–50k,Lunch atau dinner,"https://www.google.com/maps/place/BETEN+POH+FOOD+%26+COFFEE/@-8.3531353,114.477818,12z/data=!4m10!1m2!2m1!1sKuliner+Jembrana+Negara!3m6!1s0x2dd1620511919c6b:0x86e80f312e067cc7!8m2!3d-8.3579094!4d114.6290628!15sChdLdWxpbmVyIEplbWJyYW5hIE5lZ2FyYVoZIhdrdWxpbmVyIGplbWJyYW5hIG5lZ2FyYZIBCnJlc3RhdXJhbnSaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnRhVEZaWFRrbFNSVVpDWVcxME1rMVZiRzlXTUdSUFlVVmFlVlF4UlJBQuABAPoBBAgAEDA!16s%2Fg%2F11g8v4m1ll?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",-8.3579094,114.6290628,https://www.youtube.com/watch?v=fsWHCCwYB2o,,,,,,https://www.instagram.com/p/CMywf3PHLF8/,,,"Sate Babi, Sate Ayam, Sate Babi, Sate Ayam, Manage Consent Preferences",,https://gofood.co.id/bali/restaurant/warung-beten-poh-denpasar-998b0477-8e39-47f7-ae76-9c010045368c,https://food.grab.com/id/id/restaurants?search=BETEN%20POH&support-deeplink=true&searchParameter=BETEN%20POH%20FOOD%20%26%20COFFEE&lng=id,https://www.tiktok.com/@pnb_jembrana/video/7555675420436237575,https://www.tiktok.com/@udinkuliner/video/7571214690743864594,https://www.tiktok.com/@baliwonderfood/video/7563203242696510741,,,,"BETEN POH FOOD & COFFEE di Jembrana Kategori: Budget Friendly Highlights: ['harga', 'harga', 'ayam kampung', 'pelayanan', 'cafe', 'enak'] Menu Populer: Sate Babi, Sate Ayam, Sate Babi, Sate Ayam, Manage Consent Preferences"
